acc_x,acc_y,acc_z,acc,acc1_x,acc1_y,acc1_z,acc2_x,acc2_y,acc2_z,acc_x_std,acc_y_std,acc_z_std,acc_std,acc1_x_std,acc1_y_std,acc1_z_std,acc2_x_std,acc2_y_std,acc2_z_std,acc_max,acc_min,acc_z_max,acc_z_min,acc_fft_sum,acc_fft_0,acc_fft_1,acc_fft_2,acc_fft_3,acc_fft_4,acc_fft_5,acc_fft_6,acc_fft_7,acc_fft_8,acc_fft_9,acc_fft_10,acc_fft_11,acc_fft_12,acc_fft_13,acc_fft_14,acc_fft_15,acc_fft_16,acc_z_fft_sum,acc_z_fft_0,acc_z_fft_1,acc_z_fft_2,acc_z_fft_3,acc_z_fft_4,acc_z_fft_5,acc_z_fft_6,acc_z_fft_7,acc_z_fft_8,acc_z_fft_9,acc_z_fft_10,acc_z_fft_11,acc_z_fft_12,acc_z_fft_13,acc_z_fft_14,acc_z_fft_15,acc_z_fft_16,label
3.385660152,-0.999991016,-0.506491797,5.576205277,11.06704766,-5.665579043,-1.620724898,0.277469375,-0.680216969,12.70170964,4.042421106,2.466708561,1.680890284,2.622280568,4.462029286,3.053533108,1.653124127,3.360202269,2.129058865,3.387433539,11.128458,0.917102,2.0451,-5.0745,13.92694959,11.15241055,0.307877126,0.733301817,1.049220349,0.630347347,2.511005376,0.507827598,1.596711328,0.193626493,0.548376628,0.969665973,0.288385922,0.765054064,0.166480096,0.264389256,0.510776992,0.037897489,10.52694394,1.012983594,0.097569741,0.496403201,0.516032774,0.125099121,0.864602744,0.445028197,1.545208793,0.61643654,0.39204544,0.358687919,0.135970179,0.553638439,0.318719722,0.151369317,0.514190565,0.185362608,0
3.589356629,-0.664247266,-0.679512109,5.435612105,11.61906084,-4.698920098,-1.947683055,0.477905234,-0.750096793,12.83194946,3.679869617,2.349693175,1.580225028,2.408354502,3.988683227,3.137280553,1.58855193,3.284353533,2.06402305,2.941832488,11.128458,0.917102,2.1607,-4.972,13.59486167,10.87122421,0.664770224,1.005071382,0.918979116,0.675456985,2.022186409,0.54644533,1.537215627,0.298139437,0.620494972,0.812182514,0.127566261,0.571727806,0.190326379,0.57733176,0.083967159,0.297631757,10.31972409,1.359024219,0.326185363,0.923834088,0.304690375,0.374833192,0.672210196,0.410500674,1.31803859,0.31424477,0.372338059,0.319423464,0.208859827,0.575962921,0.277554001,0.529308743,0.141894126,0.21121161,0
3.273105066,-1.048899219,-0.44056875,5.153339852,11.47047068,-4.727201602,-1.831713918,-0.242375371,-0.32867784,12.71618329,3.343144472,2.378078346,1.632315576,2.2241672,3.776102295,2.93146077,1.719707534,3.200048698,1.938785329,2.686227805,9.998677,0.810857,2.5998,-5.6186,12.9822833,10.3066797,0.279342448,1.288251267,0.828040093,0.557770895,1.730595264,0.278108676,1.358171612,0.362309739,0.649872182,0.622831454,0.454217505,0.556280325,0.118662994,0.507597338,0.545777333,0.172486766,10.53931291,0.8811375,0.189968567,0.655444848,0.519625076,0.375078087,0.40879442,0.190769768,1.553268685,0.384601697,0.451949205,0.408892992,0.242573116,0.598697933,0.182211856,0.682778278,0.222562271,0.217702722,0
2.817314445,-1.444814063,-0.451448437,5.16612375,10.86937641,-5.552752293,-1.719934633,-0.742049555,-0.456570562,12.43771059,3.782231941,2.237074459,1.722893866,2.412024419,4.14894844,2.509047351,1.815451259,3.105650048,2.078587063,3.052573665,10.270836,0.810857,2.5998,-5.6186,15.04010469,10.3322475,0.513209711,1.013249588,0.806970554,0.239211135,1.977891695,0.860862218,1.557765007,0.603104301,0.467947536,0.748678488,0.223669878,0.659629221,0.491000089,0.523985521,0.223001529,0.208695943,12.00193814,0.902896875,0.279516911,0.762504736,0.801899191,0.329093602,0.873155512,0.224706589,1.277912967,0.55810099,0.544372592,0.395886913,0.368682441,0.712064364,0.096109789,0.225075069,0.517400075,0.199776533,0
2.828582398,-1.341227734,-0.496889062,5.387962949,10.48301214,-6.03219118,-1.715146223,-0.234273141,-0.652414715,12.41387605,4.328607653,2.234232579,1.671776151,2.7459057,4.621411997,2.973316821,1.706504708,3.328909431,2.14141021,3.475729874,11.984868,0.27815,2.1769,-5.9465,20.16465402,10.7759259,0.36322121,0.973914122,0.177185546,0.673919554,2.400229894,0.33788317,1.097974927,1.451812792,0.234178087,0.898230217,0.727515511,1.025138226,0.46488008,0.259067695,0.559836338,0.320492195,11.54976746,0.993778125,0.166884103,0.685510362,0.673382982,0.172097087,1.238777133,0.185342657,1.136215043,0.593948742,0.203721658,0.559301456,0.236307685,0.225711293,0.455809416,0.447845758,0.352563391,0.083678332,0
3.924378871,-1.006139844,-0.723388281,5.863135359,11.77094304,-5.297919422,-2.059611977,0.53899109,-0.854714762,13.21025529,4.19877209,2.482856456,1.578500724,2.974210474,4.438685541,3.317812348,1.572117386,3.447324035,2.196342515,3.436067057,12.177226,0.27815,1.6908,-5.9465,18.25526239,11.72627072,0.163955398,0.496916407,0.697126029,0.724070021,3.014221424,0.723593373,1.687456913,0.420250633,0.138772027,0.614861927,0.415340192,1.082231018,0.442970858,0.415559856,0.749846615,0.347132165,10.82664562,1.446776563,0.359574839,0.710172369,0.141272229,0.203656929,1.020626538,0.391442209,0.62351781,0.608325877,0.772246602,0.224936956,0.120631421,0.823535156,0.180230305,0.424084806,0.541931272,0.184308502,0
3.799533191,-1.155795313,-0.690644531,5.789598406,11.46463481,-5.757456539,-1.848024395,0.480576391,-0.88026541,13.12527505,3.857769806,2.364312672,1.773110247,2.51915383,4.184167173,3.243025039,1.818507675,3.704847178,2.215165697,2.724200974,11.577417,1.31684,3.2188,-5.1393,14.06171184,11.57919681,0.076761527,0.383722247,0.909042137,0.547673839,2.289203232,0.632325608,1.47746467,0.492434973,0.098519023,0.775764217,0.254511799,1.091104806,0.171383585,0.432994686,0.935442311,0.147280231,11.2359858,1.381289062,0.325396859,0.79329209,0.419342582,0.160566849,1.093807452,0.380774611,1.326471048,0.713134732,0.58627813,0.254596784,0.378851938,0.630750677,0.117761941,0.157246473,0.463098888,0.287846601,0
3.65832773,-1.085648438,-0.579495313,5.627567121,11.66514924,-5.071368133,-1.890970406,0.18317777,-0.659181523,13.04548706,3.723290067,2.397272823,1.60128484,2.324266445,4.043090013,3.230129239,1.67261887,3.584495728,1.944530372,2.768682239,11.758507,2.282735,3.2188,-4.6882,13.75789172,11.25513424,0.284446753,0.339304856,0.925114688,0.510307956,2.298723858,0.442808831,1.043071495,0.534115501,0.576324266,0.761074877,0.238927607,0.769122114,0.220484137,0.415703795,0.565934832,0.399566782,11.80144501,1.158990625,0.088366809,0.775833749,0.527915295,0.350381167,0.904536248,0.423703072,1.073249558,0.30575581,0.47809596,0.711634788,0.443479121,0.27802886,0.03753308,0.363547072,0.36893718,0.495956927,0
3.447025781,-1.498916797,-0.425794922,5.653068078,11.51221959,-5.34804802,-1.633893031,-0.428882055,-0.589228047,12.99744347,3.971141296,2.4684495,1.288986654,2.424366184,4.326532376,3.203898962,1.389804805,3.5663831,1.683241819,3.114606781,11.825786,0.628345,1.7513,-4.9105,14.03725129,11.30613616,0.33312229,0.49447714,0.338304489,0.485234299,2.576539155,0.551036035,0.942145759,0.708488797,0.615643222,1.011887814,0.176280174,0.632011026,0.417767679,0.301309542,0.354141958,0.303540005,9.101875691,0.851589844,0.192559025,0.514116997,0.663793947,0.163421631,0.572231073,0.226827332,0.736364345,0.316335017,0.273136756,0.553652951,0.226608911,0.404759406,0.187153141,0.467715822,0.548848196,0.131371219,0
3.06323202,-1.598807813,-0.348826172,5.778717207,10.81386085,-5.998672348,-1.378012727,-0.479387484,-0.549699863,12.71589771,4.388589967,2.47829967,1.439785697,2.478377665,4.804646173,3.317373411,1.513504443,3.840732989,1.897421952,3.259660412,12.686481,0.628345,2.0174,-5.5215,14.4565411,11.55743441,0.726956942,0.63161382,0.272484706,0.546973839,2.444147094,0.358387867,1.09165617,0.445561166,0.226447243,1.345581806,0.444288334,0.791337188,0.156939399,0.139918448,0.604804448,0.047311058,9.846135506,0.697652344,0.317619671,0.651217013,0.486723339,0.231446686,0.778134174,0.133424353,0.689046321,0.419296545,0.470172517,0.485983711,0.098489421,0.553313535,0.331784767,0.340951109,0.783039891,0.192385875,0
3.511178871,-1.143658594,-0.556395313,5.960555891,11.12854876,-5.737405098,-1.593191582,0.252078371,-0.823456949,12.82450886,4.416034902,2.382904338,1.619541173,2.494031056,4.732170923,3.323744307,1.683860846,4.022947759,2.170180817,3.07787799,12.686481,1.350955,2.3035,-5.5215,14.19641551,11.92111178,0.395061281,0.891091836,0.590961696,0.494180034,2.335305982,0.603966332,1.496937063,0.104588127,0.396783059,1.042073496,0.442490542,0.765079056,0.2541866,0.424327777,0.521838964,0.169411449,10.5682435,1.112790625,0.121802507,0.702248869,0.508478031,0.234575405,1.03650474,0.450729169,1.043086423,0.814351847,0.048628777,0.430947084,0.172896006,0.434530122,0.358761444,0.414240391,0.604418588,0.199284081,0
3.821054664,-0.822858594,-0.605882031,5.679009004,11.77258903,-4.928464184,-1.737442223,0.560514074,-0.783997152,13.00986268,3.725360913,2.336321625,1.539304516,2.258245934,3.959779246,3.279009106,1.521154176,3.585803317,2.084802364,2.694111664,10.722675,1.350955,2.6654,-4.5897,12.76577627,11.35801801,0.426581732,0.775304771,0.680103385,0.484496561,2.173483597,0.561795131,1.294002548,0.355551252,0.543690292,0.674587709,0.116832321,0.69814572,0.212472719,0.445935042,0.364542004,0.165927238,9.459496581,1.211764063,0.340224537,0.731136429,0.375555058,0.092748355,1.115316811,0.381037986,1.310498378,0.335794321,0.290134685,0.323837299,0.145717784,0.322252485,0.301842936,0.237744304,0.140153323,0.081466312,0
4.105664437,-1.489111719,-0.411627344,6.113071184,12.22030473,-5.241057156,-1.526902125,-0.14544234,-0.557299391,13.58817746,4.068901482,2.710036512,1.348303114,2.755341845,4.450191712,3.47900192,1.33214236,3.740697523,1.840465725,3.235395907,13.561191,2.100724,2.6654,-4.351,16.18172099,12.22614237,1.02255511,0.916441545,0.449501636,0.666824261,2.823765259,0.85760304,1.00247931,0.407001262,0.555712084,0.942265769,0.418149912,0.443049008,0.410157055,0.601680537,0.505007064,0.196962441,9.338200323,0.823254688,0.186684386,0.478425984,0.295165739,0.496478521,0.640820558,0.560870942,0.918182819,0.421785889,0.302540576,0.669022619,0.298480637,0.031668059,0.449122092,0.246845405,0.337966795,0.201176653,0
4.050280434,-1.892490234,-0.459601953,6.524583746,11.99749432,-5.92235716,-1.398213812,-0.500691207,-0.808513359,13.65152874,4.627990372,2.79096072,1.219559741,2.884859169,5.069697941,3.415609908,1.261619357,4.124337126,1.69635218,3.573892657,13.561191,0.737579,2.4019,-4.351,16.5431979,13.04916749,0.489327976,0.990759659,0.865790191,1.501364444,2.834106165,0.568742185,1.071667366,0.184884192,0.683561409,0.955566538,0.103584106,0.563659893,0.22169755,0.576948706,0.618880777,0.20544775,9.380595591,0.919203906,0.115619453,0.427882277,0.648206397,0.252695797,0.431487619,0.186355306,0.76264498,0.624548442,0.274855936,0.344405173,0.112901381,0.449953563,0.124216924,0.392381133,0.391290506,0.227174346,0
3.255493723,-1.386308594,-0.40034375,5.73553818,10.92309632,-5.908740125,-1.313967836,-0.076182684,-0.740168781,12.78817298,4.373964152,2.442821859,1.215802185,2.522118604,4.799298746,3.404261402,1.285728309,3.833111659,1.682645371,3.257921763,11.858725,0.737579,1.7675,-3.5889,15.31278352,11.47107636,0.764099249,1.227049281,0.620437895,0.29755267,2.481390062,0.250660234,0.706332171,0.632580737,0.327510831,1.152696787,0.200378176,0.787071831,0.243072532,0.39968742,0.406358986,0.305906313,8.404766878,0.8006875,0.205249184,0.623190785,0.487025791,0.117444156,0.734220665,0.174958985,0.828637369,0.374553185,0.440185879,0.096650912,0.134155734,0.445328444,0.103510096,0.122581193,0.190082125,0.058612819,0
3.205067949,-1.33203125,-0.401264844,5.469447344,11.33504864,-5.080196727,-1.652896996,-0.353169715,-0.614229008,12.71097305,3.946419579,2.434838049,1.707128336,2.590342916,4.241375024,3.202719322,1.62706457,3.22845978,2.054721984,3.346958382,11.884159,1.299375,2.4069,-4.9944,14.11759921,10.93889469,0.198285012,0.227101102,0.811006133,0.170080057,2.783875718,0.325369949,1.439720919,0.932953124,0.610552024,0.649960378,0.195153667,0.386104157,0.270028533,0.261001223,0.214076972,0.318508974,10.54018687,0.802529688,0.17602998,0.465734562,0.646901661,0.491644594,1.071418081,0.160889925,1.211495681,0.532188335,0.657065292,0.979916456,0.086402378,0.180492736,0.334275257,0.133093918,0.212414282,0.076073339,0
2.422717559,-1.316414844,-0.346382031,5.251188051,10.37213061,-5.526865012,-1.650053895,-0.594851453,-0.64688043,12.04599934,4.242846692,2.300746928,1.83448098,2.609217623,4.499174821,2.982400207,1.762938334,3.121898624,2.20518407,3.550739973,11.884159,1.4367,2.8194,-5.5665,16.31762749,10.5023761,0.228405736,1.001801189,0.163550226,0.499067015,2.558543608,0.103989835,1.443880596,0.810313431,0.641302427,0.721350255,0.280760666,0.844858837,0.441452759,0.307206379,0.116833121,0.159990451,11.13765716,0.692764063,0.221308087,0.746872952,0.43374017,0.608205247,1.484657423,0.207657477,1.145078408,0.491142217,0.30966549,0.844270416,0.364085585,0.550016226,0.108717009,0.272440993,0.264438671,0.095212098,0
3.037026516,-1.115100781,-0.5125875,5.685557813,10.71285548,-5.732018129,-1.687313645,0.120862418,-0.916138816,12.4222398,4.593238176,2.302524983,1.829157757,2.85472129,4.793870897,3.141378307,1.771685684,3.602793714,2.315256682,3.598633464,13.517638,0.865277,2.8194,-5.7437,17.48910203,11.37111563,0.56264886,0.31653774,0.464842149,0.546017426,2.889215796,0.72224545,1.332805991,0.831945084,0.581284842,1.111677447,0.504200346,1.055430139,0.464120252,0.195344094,0.372054245,0.259452251,12.00260188,1.025175,0.232110347,0.418170681,0.463894647,0.583325496,1.418224778,0.824442934,0.529057033,0.969556255,0.281945825,0.607508324,0.400839201,0.731743411,0.317328722,0.306042019,0.375112561,0.124907324,0
3.669907383,-0.969013672,-0.486300391,5.791102777,11.48932502,-5.365854879,-1.588403191,0.578295477,-0.766575789,12.87100548,4.240297775,2.424078461,1.843079362,2.89137447,4.443487174,3.213227031,1.748943727,3.668588275,2.328273073,3.314209067,13.517638,0.865277,2.2785,-6.0258,16.47866806,11.58220555,0.422141106,0.154311878,0.612285815,0.764317165,2.933623391,0.494849998,1.796937466,0.181332526,0.865749644,0.889948058,0.221319695,0.770956629,0.328589372,0.373058945,0.664516344,0.337575885,11.15801546,0.972600781,0.099356194,0.455160961,0.377774958,0.231665635,1.104373262,0.162775912,1.562616136,0.371260956,0.490378191,0.767450436,0.349896293,0.830884511,0.23279761,0.50182223,0.412697104,0.223792255,0
3.479502711,-1.168252734,-0.285765625,5.627087766,11.59362242,-5.086631133,-1.347486664,-0.06421623,-0.417569383,12.86650015,3.951289663,2.465836131,1.890514514,2.675141184,4.311308042,3.064837418,1.752626115,3.482292988,2.295544045,3.167446842,11.178561,1.241974,2.9133,-6.0258,14.37485721,11.25417553,0.081410542,0.327782338,0.550107446,0.719351811,2.595726042,0.431619534,1.718548532,0.71901641,0.56767897,0.931407156,0.391475223,0.534309496,0.316186061,0.894812619,0.393617005,0.255730999,12.54908273,0.57153125,0.1478295,0.44020417,0.362689228,0.291131423,0.856964164,0.356636336,1.802671029,0.732471597,0.142866579,0.513104919,0.820904024,0.425975157,0.255245726,0.609576536,0.357309387,0.128620088,0
3.699605809,-1.070001172,-0.619054297,5.862138512,11.41405729,-5.5894135,-1.75973825,0.613642914,-0.980192023,12.91286874,4.417598211,2.269285564,1.978896691,3.071059673,4.529186456,3.247477539,1.866877111,3.785251437,2.596329569,3.160647409,13.868983,1.292573,2.9039,-6.8101,16.28912767,11.72427702,0.289688962,0.273506358,0.761350748,0.940095461,2.88579864,0.735994567,2.088246071,0.294254787,0.109079418,1.084829469,0.179111663,0.970029265,0.290405075,0.33919899,0.971501758,0.250593127,11.42971152,1.238108594,0.265183943,0.752518274,0.286813473,0.116154148,1.312890068,0.338663252,1.479701452,1.207898448,0.286551064,0.316906063,0.156658476,0.816229299,0.099221433,0.339457709,0.531052954,0.210525079,0
3.132617141,-1.349623047,-0.473083203,5.88308884,10.73260763,-6.054487137,-1.573738664,-0.00224823,-0.846036129,12.57215266,4.735203047,2.204791518,1.773238577,2.770464395,4.958801741,3.031615604,1.735406953,3.923109919,2.162303908,3.499670118,13.868983,0.532899,2.6704,-4.8249,18.0388668,11.76617768,0.723318794,0.748486734,0.109880189,0.365164408,2.496918132,0.565207376,1.425756795,0.875935077,0.186318881,1.273330284,0.597199021,1.105812473,0.610136876,0.359727346,0.530124,0.27371656,11.84783507,0.946166406,0.146063521,0.556111573,0.659988084,0.612017239,0.9409059,0.526377834,1.423217827,0.552344159,0.372949723,0.707747405,0.348405412,0.407746837,0.160003546,0.259198184,0.46506016,0.192951027,0
3.458986688,-0.941785938,-0.528628125,5.560962914,11.16595815,-5.496488523,-1.62760823,0.563649531,-0.853608887,12.66011626,4.110001513,2.242803968,1.664973905,2.626995933,4.342003408,3.051909394,1.631138483,3.676891388,1.980413035,3.098454029,12.525417,0.532899,2.6704,-4.8187,15.53000471,11.12192583,0.244396573,0.293504913,0.315400682,0.423532982,2.636053111,0.807039768,1.770365724,0.53797945,0.275968158,0.814506313,0.260311863,0.717307619,0.116339775,0.413709709,0.536942343,0.178910686,10.8519328,1.05725625,0.229600241,0.57589831,0.335213167,0.103630124,0.745299772,0.345196344,1.327796811,0.807760108,0.478276479,0.706454365,0.202928376,0.469157559,0.074862928,0.353531606,0.379273005,0.195414579,0
3.522976133,-0.933969922,-0.498007812,5.808220395,11.530625,-4.964526852,-1.624316223,0.293002879,-0.695646625,12.81790805,4.486659642,2.491943763,1.682675396,2.994585444,4.756315913,3.219482522,1.663054548,3.661876273,2.001727089,3.702541329,13.446849,0.507383,2.9664,-4.8187,16.97807296,11.61644079,0.515270361,0.292163102,0.438877478,0.645056919,3.06058094,0.56793431,1.851628769,0.888649468,0.785560527,0.783580656,0.244645134,0.880538608,0.150901087,0.477982686,0.158493963,0.1521901,12.03214321,0.996015625,0.199989481,0.545452521,0.48244596,0.092821833,0.823374851,0.108362557,1.279286935,0.419773537,0.998534985,0.366206451,0.170186629,0.603684318,0.334974625,0.344343911,0.487219094,0.209166228,0
3.718283914,-1.555665234,-0.374499609,6.560228164,11.73263579,-5.442020473,-1.441159793,-0.312751848,-0.74832384,13.1609741,5.053242616,2.887709913,1.835384738,3.254558508,5.357031125,3.469109037,1.752359753,3.950131699,2.201907229,4.339303876,15.03151,0.507383,2.9664,-5.1391,18.76094555,13.12045633,0.654799595,0.171342118,0.431201521,0.982179026,3.225674799,0.771821316,1.771372722,0.972940806,1.036207783,0.808682619,0.174946161,1.232383004,0.201516734,0.267975838,0.133483244,0.164031232,11.75634293,0.748999219,0.149227069,0.302698341,0.440432771,0.597810064,0.876033674,0.080514602,1.159286796,0.554784706,0.225236451,1.160578883,0.348561332,0.965172767,0.233489496,0.775933418,0.047022202,0.319047172,0
3.08840073,-1.679355469,-0.316909375,6.849621211,10.76702434,-6.111798359,-1.336114172,-0.604677496,-0.878627988,12.63088298,5.760909648,3.031846612,1.854928715,3.370831808,6.178346251,3.411779801,1.68071462,4.234744738,2.268135061,4.893952793,15.447172,0.72668,2.9219,-5.1391,18.52128746,13.69924242,0.33480662,0.37997199,0.696949366,0.743254607,3.509457647,0.202267296,1.795075463,1.118049271,0.267937481,1.441321028,0.456270826,0.951805751,0.368488513,0.431367081,0.318432667,0.139980603,11.94768529,0.63381875,0.17461524,0.382253853,0.371044269,0.221329548,1.186188655,0.56721205,1.022093986,1.139865014,0.698478213,0.852854883,0.218795083,0.508623474,0.346185798,0.248252927,0.529152496,0.138597329,0
3.619411266,-1.41775625,-0.420216406,7.269170098,11.00315247,-6.28193632,-1.381753645,0.277876293,-1.004652832,12.84524145,6.208119303,2.954570102,2.05504579,3.733545234,6.453373352,3.574793269,1.826527555,4.609756059,2.569882889,5.124625942,16.197033,0.72668,3.3892,-5.7825,21.0559503,14.5383402,0.157017591,0.404254185,0.759803282,0.592348396,3.849548577,0.758713857,2.193317349,0.377861771,0.788303728,1.39839179,0.846583304,1.195561263,0.592079884,0.144834431,0.598679731,0.139598459,11.79265879,0.840432813,0.087532496,0.278839652,0.192736107,0.148961646,1.115325072,0.271456878,1.821878994,0.897023582,0.884219662,0.995361061,0.250374342,0.23255189,0.176055946,0.331723626,0.417310857,0.031356386,0
4.148091719,-1.282003516,-0.456616406,7.170788906,11.75343541,-5.86190357,-1.427093863,0.729128977,-0.991119535,13.2058761,5.780631997,2.975163592,2.313479833,3.90614585,5.855997015,3.70158132,2.100494851,4.511834127,2.827932876,4.762906363,16.197033,0.720668,3.8954,-6.0681,19.85931489,14.34157781,0.050650165,0.296678137,0.574726603,0.814533479,3.919541494,1.172873786,2.580826324,0.503213669,1.121278348,1.565576995,0.378141092,0.832177944,0.15159778,0.31475875,0.53184646,0.28112872,14.62261589,0.913232813,0.124910377,0.406971045,0.128634374,0.181524038,1.168829209,0.562207063,1.896719689,0.887268918,1.14042423,1.144438365,0.326654013,0.515827866,0.263981908,0.300172484,0.591088892,0.19588643,0
3.85488002,-1.307465234,-0.475822266,6.950955344,11.76181512,-5.387552352,-1.55638075,0.156453914,-0.758562219,13.13805775,5.526919749,3.038391885,2.446187583,3.773949038,5.746136778,3.694340061,2.231727022,4.233877902,2.930425063,4.659786218,18.025583,0.720668,3.8954,-6.0681,21.05142332,13.90191069,0.18218569,0.429375171,0.887346377,1.142798869,3.577187826,0.681193438,2.221493053,0.723301025,1.091985706,1.849070316,0.456326616,0.852403045,0.401330286,0.600693961,0.308857805,0.328756966,14.92589722,0.951644531,0.191579559,0.33083988,0.141823238,0.15157961,1.292777504,0.52801615,2.222908952,0.206556781,0.459777258,1.174392449,0.811997292,0.807159593,0.309535826,0.932974083,0.318037547,0.154555983,0
